14ebc1ce-ca1b-4aeb-a68d-a8500216dc70,468
3b2d85c7-0b32-46f6-b07d-906ec30b6ab5,784
79b1cbe9-c025-4d08-9ef0-596833c6a8ee,76
46a32ee6-0be8-43c8-802a-684ab43aee1d,404
04c06691-5d01-469e-af35-ebf263b065d3,137
209191b4-d379-4161-90ea-55a8597f1a2f,816
40327d2c-63f3-442e-a100-63fbd628f380,988
dcf3da49-718c-41fe-a0ff-a68506db4ca0,515
8fba2790-3258-4594-8368-87666e93c071,944
317a8024-243c-4b21-bcec-e5feb8a6a903,531
b50f098c-e6bd-4c8e-b9d5-f099a55c8da2,949
7623aceb-213b-43e3-a36a-a986f6456fb0,59
554cbd45-45dd-4f6e-8593-6651c163769c,952
743a4d7a-8a61-4f22-9338-9a7afcba528b,607
2971267f-4b0f-4eaf-bb16-571f9fa91112,211
5c310bf5-4fb4-4945-86e7-5b8fd3029b5c,674
a3bc8dbe-1239-4b6a-a8bf-603cd6a4d034,882
3e41fa8e-047e-4a5d-9b9f-51addd4eb7aa,22
a593f375-c27a-4870-b2a0-618dbe4a4991,326
85bafd22-549c-4e16-a2af-c9569311883c,725
adc1182b-df44-420b-bfd2-94370f8e5175,870
45dd0805-1d61-4b41-b3d8-40f0c27fec5c,437
a19a5f96-5274-436e-b4f4-2158aeda53a5,177
e0ae8a88-1aa5-428e-8688-0a86ab95de92,143
18df9e7c-c573-4823-82b0-42c4c0a69a63,251
764ef99b-cc2f-4486-8eca-dccf71b8147d,130
5046b42d-7389-42e9-8126-eefe1aaf7751,657
2d48e50f-cc21-43c9-9213-3c42fa059577,40
18207e43-8486-47de-a67e-a549fe86a329,569
ecfd364a-5032-4ca3-a093-8fec18005463,203
b556488b-3c45-434c-97d3-166b4cb5eec1,757
4bf1f8e6-66e4-44c2-936e-051c0f946195,844
d3eb8e07-0c89-41dc-8432-827fd9987323,540
708f9440-68ab-4001-8814-2faca846418e,81
0934265a-dee0-4497-a0ee-c8c7b60a1889,461
80a47269-163c-4edf-86d7-3056fe70fce1,647
686b0c42-af57-4b94-a552-c61ed6244b91,871
7f32b546-d27f-4188-8977-6a0825100854,185
5b6065c4-db42-4177-a1eb-8520503e6470,288
98f7ae64-db16-4615-a58e-225966f52522,490
1cc1ae09-346c-45e9-98c7-5d053d24b0d5,292
816b6191-9861-45dd-9552-cc01065543ed,812
6030efff-9886-4a79-9c00-bfd6ffa51485,772
01b19e2d-8d20-4164-90e9-12be64330e84,777
9143eaf8-c087-4e7d-8122-811e9c880253,410
219e2e4b-0c6d-4ad9-868e-72a0878303ea,846
40d69dfc-7829-435e-8ee4-325ffe28b027,21
1148ac3a-cdad-4a0e-9446-3591304f9271,678
c1d9bd0a-d903-4059-8945-a72bfc135287,271
013e5e97-8cbb-4b32-89ed-a98a86c300e4,330
97a6ddbd-5361-4538-a8ac-09545f6f61ed,144
4826df6f-076f-43fd-9bf5-c80219dbb53b,166
8beed8ed-62a0-4502-9307-03e7ddcb5dd9,782
b11574a3-4e81-4598-8d9d-3efb648a5757,56
7534b90d-8e86-4955-8813-910ab39e3d56,56
37f828a1-8934-4ee7-beae-02927dbc19f4,721
7b36aad8-6b36-489e-9452-4a05e04866ce,410
9666d714-e1b1-4fa4-974b-fcdc170eddcb,612
c1a6b57c-4eab-406e-be1b-a5464181a687,71
1e788ea7-0c96-43ae-ad67-eff05d8256ab,287
a90a978f-2a19-4e75-be20-8a991bf63013,503
55a555cb-52eb-4689-ada7-6a2be52b5b47,659
e68d4cf8-32ea-4b7d-8e5e-54b665f5b23f,504
f81dde29-288a-4e7e-bc1b-610da7fa9abb,130
fda7eb15-3b69-4f2a-b8fc-9721720f14f6,743
561160fa-7cbb-4742-b255-70ebee4e5832,136
debb83f3-9b12-49e1-ab7e-ac91703125bf,396
af803ac5-3fa7-4356-8352-f589b4bd6aed,726
e669d469-5e58-48a4-99de-336e30682c69,967
e77356d5-f0e7-496a-ada0-d7ec7967dcda,484
06bd8a1e-b1ab-4ef7-905e-3a67e010656c,577
2bd6c6e2-c6fd-4c5a-84cd-8f2743cf32eb,453
1386bd67-835a-460a-a832-40e9c784e362,415
1ed8b687-724b-4e2a-9344-799e46b37652,468
a20914f7-236c-4384-aceb-3892ed38bdf4,447
68687dba-36f4-4352-9e4f-60c4f692b920,380
4f06c465-6ee2-48b6-a7df-952f5aca50fc,650
5df86167-2804-4d68-b227-60fac419d6d9,952
ef2a2c55-8e46-4b3b-8332-14e0b3cf981b,563
d4e86eef-4158-43ec-bd50-962eea1a1eca,438
d0a2adf1-efb2-4a9b-90e7-c60a3dde3ea7,490
54090a68-b81f-412f-b005-7d6a4786b22f,182
62153238-e50b-4e84-9899-ca0a9ee2e7f5,948
c4ae0ec9-c092-42c5-a8f7-9ddd5f034fe6,264
232ad6cb-0f47-472a-804b-f85810d129d0,109
4fce3a4a-c4ec-4122-93c8-cb63c57c12f2,771
633fcb1d-08b3-4a91-bd93-120845e51647,76
9ec17c51-5807-4b99-bb51-021eaeeae3f6,90
fceed9b5-b71a-4da7-900b-9f15c5a9b407,7
f20edb6d-9336-44c0-978f-39dd2db4c5a3,237
20ec4993-b365-4a97-b516-08c83ac088a8,497
bcb8e399-6a1c-49bd-9a22-7d3d263ec93f,721
a5371be8-06e8-4baf-a32a-85c63ddf2d08,629
7483b815-529c-4ca6-a979-4e352e5f620e,479
1c521918-0565-4cdf-b5ab-a8998ee79472,209
76df3b80-bc13-4e8e-aefc-4de9c1b464f5,115
480a2e55-18e0-4923-b0af-84cad676b32f,836
21c7c2dd-fe62-4d47-96f9-ca8844a339a0,250
b2916c7f-0fbb-4410-884c-c6df091cc110,983
fdc64599-15da-4aa8-86cf-42b557feca86,386
cacc8e7d-2462-4c28-ba89-7f420b9ef72c,5
1a823901-2b3e-454f-a0d0-2438a585bb3b,399
52b66b4a-c3f0-4c65-af39-5a784556b6e8,76
36e8bbec-560d-428b-93ab-be87884be438,650
e9d56cbb-bbca-4103-94c2-8f7871b13545,463
2b6099d4-031a-433f-8756-837b5d4ad5ce,843
5858389c-34ed-402e-9e23-51cc3af1f17e,519
5bdac953-439a-41fc-992f-7cde6bd3c495,939
7e3d86e4-4469-4784-b0e7-44b3a87df285,31
d0b5e680-d8a8-43ef-ab99-62c0e11d220d,788
a7727620-fbb7-4b8f-b0f6-a77c55aa7489,24
8c70095f-3e5c-486d-90ef-c1fe3e23a2c0,536
9f6e4a1c-8499-4239-b64f-e55852cc08b2,916
56669621-c284-4caa-8e5f-6827d5c14a6e,851
7d011e5b-5916-4b78-a26e-abe54979ffda,736
55c9ced8-df4c-4652-b60a-348db8ec7523,182
c5c63200-0709-4d55-b449-6fdcfa5812c8,1
7d7fd99c-3de3-443f-afa8-45b3033583dc,665
ed8465e1-813f-4303-9d85-b5b73a9b9f07,691
fb1e8cc4-489d-4757-aec2-184d90a3ef77,539
6d7ee56a-1290-4adf-b851-ff2f1376ecfd,921
d4d9df00-3017-4c67-a4f5-69d1c84e1f2c,170
a04f37e6-63b5-4e19-9d8d-0e6069aa42de,521
5757f39d-c9d6-453c-9d95-b6ee64dcdfb9,660
8d45be9c-ac20-4fa8-8e3e-31f07bb7fc02,186
5f447a2e-8895-433c-bf58-92d0c2e1c0db,607
533507c9-f5c9-4b71-bc8c-5d328bc0becb,926
e8a9091f-bb75-46c6-b612-07b73bd8684b,373
b412faf0-fa42-4839-bdef-7797ea2620aa,560
84d93de0-0aba-480b-bd49-b11d8426c293,630
af37e3ee-dd6d-4dd7-a18f-c6e815ee07b4,769
a8d62e89-9e70-48ce-abec-892b3576c86c,196
4337e762-cf74-4456-96dd-2724c9ed2266,761
b0c82779-e7a2-4ca1-9b7c-f2bbcbe3a9c8,889
96291cc2-b103-4c3d-9bd1-08bc23a43b5d,103
325c1631-bca5-454a-ae34-c606737b389f,635
d95f6539-6d5c-40c3-9050-58992dedae76,976
1dc82988-e0e0-4132-ad99-b06eeda55d9c,531
989efeca-1bb2-46dc-9b2e-6872c6032de7,734
93598b70-ce98-4f23-80d6-52a060c44b2d,329
80945a02-b6fe-4536-bd3c-a39407e7fa07,594
7c6e50b3-2516-4c8f-b8a0-893d6e121c43,5
7e894cb2-bdef-4ebf-ad03-dd180f230836,1
31695e7a-2131-4edf-b7d6-4de0e6185d12,957
737d4725-3d67-43c8-b1e9-faf143d7213d,566
e9ee0e66-2ab0-4a9f-aab9-8a86d93a7f0d,336
c9a69a79-e0c0-49ea-a2ec-d09eac79d822,721
fc5a66b8-6337-456a-8286-64bef01a5a2e,894
97713980-2d93-4259-a213-ab8068e46ceb,9
647e6ffd-648f-4fc5-8eda-57a962103a86,691
083a0f21-bc08-483d-805a-6044284d04c5,678
0514fbdf-eb58-467e-993b-eb6efadb9251,782
88379ced-5e80-48ab-93e7-f59b08cf72e0,600
c3a09e77-f643-4472-9146-8a40038f9132,797
0683b71a-7d95-440e-9ec2-e5cff19d36f2,306
95884fce-6edb-4cca-821c-95932be019dc,418
32f0ce59-2082-4ded-bbcf-05d8f956e0fa,292
65e201ed-a94e-4c17-aca8-8a6b0a361c40,945
5eceaad3-59c6-4d26-b204-18c3d97220c8,201
b0098188-9dcf-4b5c-8966-f50c4f686bfb,674
1f8ff546-fd5b-4e57-a617-4901be9a2f83,326
ad44233f-1111-4eca-87a2-c6309f695b55,361
68e31a6d-4f5e-4f46-a8d4-a9413eac096d,291
710a96ea-3f15-4965-9d3b-d17a2b2902f4,268
5e3627e3-69ee-489f-9dab-634bfc1ca366,534
9ecff4a9-44d5-431b-81ec-c58c0a1bd261,684
99bb10cc-ba1d-4217-866d-2754a67df701,360
40e092de-b55d-4830-87cd-5afd8cd6cd0c,45
24ec3abe-534c-4a19-a52d-8ad48c790402,583
ad3cf8fd-87aa-4bc5-a172-6d66ff1630ce,389
0dc4453a-d930-42b0-8286-23b581c7a8d9,902
5c69dcf0-bb88-4d18-9cb5-051bcc04467c,539
c7050385-ec6f-4b55-8430-aeb133573b2a,120
dab2064d-2f64-4648-8d80-cbcb452d7c04,403
2fe38088-9587-49c5-88c1-ac0eac55f158,622
c57312bc-0131-4292-b0ab-b6ccafb7a924,492
3d0c1913-074a-4c90-bc5e-1cc8b16350f1,3
eb70b8ae-08d9-4d91-bbd2-77f9c69a7698,23
7f3cbc3b-e5c6-4dd8-b08a-24ffaa70d2d2,666
72ffbc43-b2c6-44ed-ae00-1c9357ea1916,748
5ba9c01d-49a3-4293-bf8e-023380777e0e,723
d9c10fee-cdcf-44fd-9ddd-61daf798ba17,29
5d2dc40a-d275-4ac0-9ea1-bec21d0d5e13,332
345d3f0b-aaef-4a2b-979a-de5ef2e8318d,873
f9768aff-04db-465b-b976-f135a553bd84,869
add41b90-661b-4716-9c62-e3d5bcae0451,906
4d207259-ea8d-4caa-a2c7-706818290a96,251
74ea8550-f653-45c2-b3d5-db9b7a6d5915,97
ea58acd4-1d32-4871-85c3-a9bc134d95be,879
23f211e0-ea2d-42f5-86a3-f0f615d12e40,157
7d9e5a02-7501-4c30-af57-3d19f73637da,434
5d05f7d2-0cc4-4b3d-9186-4a2c00f292d0,8
a0a8495a-91dd-4a6d-9477-4f39b0f6340a,39
aac7ab95-34a6-4301-80ce-841d845b5691,41
ff552948-a393-4343-803b-53235d6314d3,521
66d2b678-23e1-4bc9-b4a0-8faac8e76173,82
66c57b56-90d5-4953-b603-85b4375921a4,760
ed456df4-ed56-400c-b6ec-54cae9ce6b20,20
7404aaa9-5562-4a4b-8fcd-66b36be2688e,93
8c58ed29-68c0-4676-8520-02a4999b8ab8,157
c842f247-e63d-4c2f-b43a-cb109cd794ad,687
6a03625b-c60c-4f59-ab16-af848512bae7,893
cc9050ec-ccec-47e5-8ebd-88ce3a3e5246,503
f4a1af27-fa6f-4fbf-ada1-ace5aa13abd7,445
5dd7ff91-4535-47e5-863c-45cde3e05096,379
61c5fae1-424a-405b-97c2-c423b332f06e,478
d27716b9-4d80-4337-9a5c-ce54f74df402,138
27066652-849a-4c1d-bd1b-612e640bd6d9,882
b5e5a8e7-2cca-4d58-8716-60d81782af74,438
76c87b87-faf8-4103-b1ef-f18d3551d061,178
931da855-e80e-4bc2-a1ec-48db3fd15112,717
484865b9-0d21-4252-86e0-0084652effc6,24
4a67cd7f-3d81-4056-901b-e7c3b17dd7c7,237
9c73e00e-fa74-4de0-8d86-997313b3351a,82
6134b87b-8330-4f7d-8a3e-513651368c47,576
e846ac25-ebe6-4b95-8573-f7effea7a565,644
c9acc6eb-535f-436c-a183-7edd573412e0,488
90f16763-0a13-4a37-b2e2-ec2444ad1543,571
7c5500a3-6eb8-43e9-ba1a-c27cfa937b28,904
e693c1b0-146b-449d-9817-b323b49e0844,274
3558a60d-fd13-4850-b09b-09ffed0aac07,867
1f9ff415-7226-45b7-9867-b672b0f01d51,285
cb815b42-6531-40f3-9cb8-cf404e4a3ada,535
da537b90-c9a8-48e2-8c25-c138b5fe7961,238
371abbef-f57d-4ef9-bc35-d191d004c7b2,454
21ff49f3-89d0-44df-bfca-af53912a46e9,743
79217f88-af5d-4c26-8b90-9eb4d72ef7d2,140
2e9ba18b-70e5-45f2-8ef7-4f433050d369,178
ea48ce39-7cb2-4cde-b639-18e97cbbb2eb,656
f811c2bd-0344-4333-ab30-caca8ae06449,709
88db6ce7-89db-48d3-9c63-b42d4bdc80d5,588
5c8b236a-dca2-4fb9-9acb-45f7ae2538f0,930
6e98f3de-2d4e-41a6-87cd-159476e9f680,580
3a0f8810-aa27-4699-b321-6de9c534f177,857
10cee2e7-e9a0-4296-b5f9-83c32f08df41,152
4ebaa495-28e9-4365-875f-be1ae57ace61,20
c1ebf407-b84b-48f1-ab83-c0464360a248,530
217ba8af-0bf3-4d30-9fdb-9322d9e5cf83,976
afee23df-d936-4b7a-b92b-99eccf4267ef,3
9fd1d7ba-3abd-4652-9b0d-1ea214850deb,629
b1407a25-a381-4d81-9bda-108a5d5f333d,394
5713f8a9-67f4-4c37-9b0f-546e4f26188f,394
72875e45-b373-48b5-96a3-1d64d7356ce3,818
f3d723aa-a076-41ff-9b85-43ba873c1e38,212
c1d002fd-492e-4953-98ec-27fb7034f635,519
2a13b100-57d1-4b0d-9576-df4f296ef92b,634
544d1aae-e58c-492b-8ead-ac91a4fff237,205
2f72d2e7-94a7-438e-b5dd-bf26ce3fb2ef,964
6b58ab3a-6afa-494f-b952-dd5a5da3be6a,169
9bc2c906-e04e-42eb-beba-e3c8814134bb,513
cabd1b73-3124-4606-a461-8d4dad77341b,30
dd16441d-8457-4685-84b1-4827d3161cc0,793
c68d391b-a045-43ba-87b0-70e4d3febbae,469
ee5c21e6-8eaf-4be6-946b-a4296d0d75b1,331
5e460c07-5766-49cb-ae3c-273c037f192e,268
1f82055e-8db7-4cd1-8a4f-c2cf05f75bdb,679
47d9abee-7226-4a6f-acd1-bce399be4e51,712
ae1812c7-4003-40ea-953c-c86d28003c77,403
a4d62710-e602-4e1e-b631-c8aead0b3f30,468
b802b598-2e45-4c3a-861c-db002d3bc416,86
7b22d629-7fe6-4ea2-a3cd-61213071c149,628
bb4fa9b4-af25-4181-86e7-81acd1a63094,668
d1a16afb-ee37-48d6-9d8d-f9ea501147a7,734
4ff471b8-6b1c-45b8-a047-8b7b393927a5,734
5fd10ea7-75f3-4096-bd43-f1d78e3c1d71,294
b79902c5-96b3-412b-be0d-26b81b400412,380
d0a342ef-ba26-448d-9cd3-d9bd27daf917,380
b6160e11-65f6-4b2a-8c5e-c2bd3d2076a8,470
20d28f30-25cd-47d3-b7a3-b5440431a967,500
182ca6dd-5f28-4970-b8b6-a4d7e6430794,734
cf29e4bd-25dc-42cb-8177-1e832092e254,480
e2f8b417-eae8-4cd7-9eb9-8b4b02735632,531
30e1a5cf-a0eb-4a22-ab76-823be0aa9494,331
79e979e2-e779-48ff-b779-26995c36829a,106
05250bdf-c1fa-4f71-9408-08ff6fc94fae,284
099b46c2-d9d9-4e50-8024-87c6ab09f85c,848
c7ff5a27-d978-4a1e-99a8-acb7ae4d576e,514
081020a9-fdfc-4a7e-b231-bc52652b8a8e,661
4578580c-8bc7-4800-abbb-070f3da1292b,876
5c681a5d-ea08-497c-98b8-3c3ff46f2725,418
3960b8d8-a03f-49c6-8ebd-f55a53fc9397,936
b365a442-4c43-4356-bb70-b7e299ea311f,61
1d3399a9-00a8-48f3-84c8-b5b49a04e7ff,91
0829535d-f908-4063-8083-79dae2adc466,725
c6d891ed-fab6-4626-905d-b788cfce4dc5,905
be8ded5b-30e8-43de-95e6-ce8da214a4b0,60
301e8bd8-2c73-44a1-afd8-fa062ed48527,422
ef365d4e-965d-439a-ace1-083a6ecdab99,201
423b67d8-c684-40bf-b0b4-9ed0d5d3fc70,584
2b279c25-af49-421e-b996-e02a43188611,561
6bff1920-6b9c-4451-b267-e8d6e9cb7bf0,541
